path,title,ignore_path,redirect
total_operating_characteristic,Total operating characteristic,False,
"training,_validation,_and_test_sets","Training, validation, and test sets",False,
training_data,Training data,False,
transformer_(machine_learning_model),Transformer (machine learning model),False,
trevor_hastie,Trevor Hastie,False,
turing_test,Turing test,False,
u-net,U-Net,False,
uber,Uber,False,
ubiquitous_computing,Ubiquitous computing,False,
uncertainty_quantification,Uncertainty quantification,False,
unsupervised_machine_learning,Unsupervised machine learning,False,
user_behavior_analytics,User behavior analytics,False,
vapnik–chervonenkis_theory,Vapnik–Chervonenkis theory,False,
variational_autoencoder,Variational autoencoder,False,
very_large_scale_integration,Very Large Scale Integration,False,
videopoet,VideoPoet,False,
vinod_khosla,Vinod Khosla,False,
virtual_machine,Virtual machine,False,
vision_processing_unit,Vision processing unit,False,
vision_transformer,Vision transformer,False,
visualization_(graphics),Visualization (graphics),False,
walter_pitts,Walter Pitts,False,
warren_sturgis_mcculloch,Warren Sturgis McCulloch,False,
watson_(computer),Watson (computer),False,
wavenet,WaveNet,False,
wayback_machine,Wayback Machine,False,
weak_supervision,Weak supervision,False,
wearable_computer,Wearable computer,False,
web_usage_mining,Web usage mining,False,
weight_(mathematics),Weight (mathematics),False,
weka_(machine_learning),Weka (machine learning),False,
whisper_(speech_recognition_system),Whisper (speech recognition system),False,
white-box_testing,White-box testing,False,
word2vec,Word2vec,False,
world_wide_web,World Wide Web,False,
xgboost,XGBoost,False,
yann_lecun,Yann LeCun,False,
yooreeka,Yooreeka,False,
yoshua_bengio,Yoshua Bengio,False,
quantization_(embedded_machine_learning),Quantization (Embedded Machine Learning),False,
list_of_important_publications_in_computer_science,List of important publications in computer science,False,
acm_computing_surveys,ACM Computing Surveys,False,
arxiv,ArXiv,False,
arxiv_(identifier),ArXiv (identifier),False,
artificial_intelligence:_a_modern_approach,Artificial Intelligence: A Modern Approach,False,
bibcode_(identifier),Bibcode (identifier),False,
carla_brodley,Carla Brodley,False,
chartered_financial_analyst_(cfa),Chartered Financial Analyst (CFA),False,
christopher_m._bishop,Christopher M. Bishop,False,
citeseerx_(identifier),CiteSeerX (identifier),False,
computational_biology,Computational biology,False,
computational_chemistry,Computational chemistry,False,
computational_engineering,Computational engineering,False,
computational_mathematics,Computational mathematics,False,
computational_physics,Computational physics,False,
computational_social_science,Computational social science,False,
computer_animation,Computer animation,False,
computer_graphics,Computer graphics,False,
corinna_cortes,Corinna Cortes,False,
cyberwarfare,Cyberwarfare,False,
digital_art,Digital art,False,
document_management_system,Document management system,False,
doi_(identifier),Doi (identifier),False,
e-commerce,E-commerce,False,
educational_technology,Educational technology,False,
electronic_publishing,Electronic publishing,False,
electronic_voting,Electronic voting,False,
enterprise_software,Enterprise software,False,
graphics_processing_unit,Graphics processing unit,False,
harvard_university,Harvard University,False,
hdl_(identifier),Hdl (identifier),False,
health_informatics,Health informatics,False,
ieee_spectrum,IEEE Spectrum,False,
issn_(identifier),ISSN (identifier),False,
i_(newspaper),I (newspaper),False,
jstor_(identifier),JSTOR (identifier),False,
mehryar_mohri,Mehryar Mohri,False,
michal_aharon,Michal Aharon,False,
mixed_reality,Mixed reality,False,
multi-task_learning,Multi-task learning,False,
multiprocessing,Multiprocessing,False,
naomi_altman,Naomi Altman,False,
nature_methods,Nature Methods,False,
new_england_journal_of_medicine,New England Journal of Medicine,False,
new_york_times,New York Times,False,
oclc_(identifier),OCLC (identifier),False,
outline_of_computer_science,Outline of computer science,False,
pmc_(identifier),PMC (identifier),False,
pmid_(identifier),PMID (identifier),False,
paraphrase,Paraphrase,False,
photograph_manipulation,Photograph manipulation,False,
physical_review_e,Physical Review E,False,
quantum_computing,Quantum Computing,False,
rendering_(computer_graphics),Rendering (computer graphics),False,
s2cid_(identifier),S2CID (identifier),False,
solid_modeling,Solid modeling,False,
springer_science+business_media,Springer Science+Business Media,False,
stevan_harnad,Stevan Harnad,False,
the_register,The Register,False,
the_wall_street_journal,The Wall Street Journal,False,
time_(magazine),Time (magazine),False,
video_game,Video game,False,
virtual_reality,Virtual reality,False,
word_processor,Word processor,False,
neural_network_(disambiguation),Neural network (disambiguation),False,
history_of_artificial_neural_networks,History of artificial neural networks,False,
mathematics_of_artificial_neural_networks,Mathematics of artificial neural networks,False,
hyperparameter_(machine_learning),Hyperparameter (machine learning),False,
estimation_theory,Estimation theory,False,
machine_learning,Machine learning,False,
learning_rate,Learning rate,False,
stochastic_control,Stochastic control,False,
neuroevolution,Neuroevolution,False,
types_of_artificial_neural_networks,Types of artificial neural networks,False,
3blue1brown,3Blue1Brown,False,
3d_object_recognition,3D object recognition,False,
3d_reconstruction,3D reconstruction,False,
aiva,AIVA,False,
a_priori_and_a_posteriori,A priori and a posteriori,False,
ad_hoc,Ad hoc,False,
adaptation,Adaptation,False,
adaptive_control,Adaptive control,False,
adaptive_learning_rate,Adaptive learning rate,False,
adrien-marie_legendre,Adrien-Marie Legendre,False,
affective_neuroscience,Affective neuroscience,False,
agent-based_modelling,Agent-based modelling,False,
alex_waibel,Alex Waibel,False,
alexander_dewdney,Alexander Dewdney,False,
alexey_grigorevich_ivakhnenko,Alexey Grigorevich Ivakhnenko,False,
amazon_(company),Amazon (company),False,
analog_signal,Analog signal,False,
ant_colony_optimization,Ant colony optimization,False,
approximation,Approximation,False,
arthur_e._bryson,Arthur E. Bryson,False,
artificial_financial_market,Artificial financial market,False,
artificial_life,Artificial life,False,
artificial_neurons,Artificial neurons,False,
attractor,Attractor,False,
automation_and_remote_control,Automation and Remote Control,False,
autopoiesis,Autopoiesis,False,
back-propagation,Back-propagation,False,
basic_research,Basic research,False,
bayesian_probability,Bayesian probability,False,
bayesian_spam_filtering,Bayesian spam filtering,False,
behavioral_epigenetics,Behavioral epigenetics,False,
behavioral_neurology,Behavioral neurology,False,
behavioral_neuroscience,Behavioral neuroscience,False,
behavioural_genetics,Behavioural genetics,False,
bifurcation_theory,Bifurcation theory,False,
bio-inspired_computing,Bio-inspired computing,False,
biological_neuron_models,Biological neuron models,False,
blind_source_separation,Blind source separation,False,
block_diagram,Block diagram,False,
blue_brain_project,Blue Brain Project,False,
bode_plot,Bode plot,False,
bounded_rationality,Bounded rationality,False,
brain-reading,Brain-reading,False,
brain_mapping,Brain mapping,False,
brian_d._ripley,Brian D. Ripley,False,
catastrophic_interference,Catastrophic interference,False,
cellular_automata,Cellular automata,False,
cellular_neuroscience,Cellular neuroscience,False,
central_processing_unit,Central processing unit,False,
centrality,Centrality,False,
cerebellar_model_articulation_controller,Cerebellar model articulation controller,False,
chain_rule,Chain rule,False,
chaos_theory,Chaos theory,False,
chronobiology,Chronobiology,False,
clinical_neurophysiology,Clinical neurophysiology,False,
clinical_neuroscience,Clinical neuroscience,False,
closed-loop_controller,Closed-loop controller,False,
closed-loop_transfer_function,Closed-loop transfer function,False,
coastal_engineering,Coastal engineering,False,
coefficient_diagram_method,Coefficient diagram method,False,
cognitive_architecture,Cognitive architecture,False,
cognitive_neuroscience,Cognitive neuroscience,False,
collective_action,Collective action,False,
collective_behavior,Collective behavior,False,
collective_consciousness,Collective consciousness,False,
collective_intelligence,Collective intelligence,False,
competitive_learning,Competitive learning,False,
complementary_mos,Complementary MOS,False,
complex_adaptive_system,Complex adaptive system,False,
complex_system,Complex system,False,
computation_theory,Computation theory,False,
computational_neuroscience,Computational neuroscience,False,
confidence_interval,Confidence interval,False,
connectionist_expert_system,Connectionist expert system,False,
connectomics,Connectomics,False,
consumer_neuroscience,Consumer neuroscience,False,
control_reconfiguration,Control reconfiguration,False,
controllability,Controllability,False,
convex_function,Convex function,False,
coupled_map_lattices,Coupled map lattices,False,
credit_scoring,Credit scoring,False,
cultural_neuroscience,Cultural neuroscience,False,
cybernetics,Cybernetics,False,
data_clustering,Data clustering,False,
data_processing,Data processing,False,
data_visualization,Data visualization,False,
david_h._hubel,David H. Hubel,False,
deep_image_prior,Deep image prior,False,
deep_neural_networks,Deep neural networks,False,
defense_advanced_research_projects_agency,Defense Advanced Research Projects Agency,False,
digital_control,Digital control,False,
digital_data,Digital data,False,
digital_electronics,Digital electronics,False,
digital_morphogenesis,Digital morphogenesis,False,
digital_signal_processing,Digital signal processing,False,
directed_graph,Directed graph,False,
discrete-time_signal,Discrete-time signal,False,
discretization,Discretization,False,
dissipative_structures,Dissipative structures,False,
distributed_control_system,Distributed control system,False,
distributed_parameter_systems,Distributed parameter systems,False,
dynamic_network_analysis,Dynamic network analysis,False,
